Rey,u_mean,du/dy,TKE*,u_rms,v_rms,w_rms,uv
94692.96118,0.974197186,0.154748161,0.001956558,0.002025328,0.000864878,0.00102291,0.000438938
94954.24572,0.974490133,0.153978609,0.001948885,0.00201604,0.000862665,0.001019064,0.000436269
95215.70052,0.974781807,0.153204498,0.001941233,0.002006772,0.000860463,0.001015231,0.000433597
95477.32454,0.975072187,0.152416903,0.001933605,0.001997525,0.000858272,0.001011413,0.000430925
95739.11673,0.975361243,0.151616785,0.001926,0.001988298,0.000856091,0.001007612,0.000428251
96001.07607,0.975648955,0.150812021,0.001918421,0.001979091,0.000853921,0.00100383,0.000425575
96263.2015,0.975935317,0.1500052,0.001910868,0.001969903,0.000851763,0.00100007,0.000422898
96525.49199,0.976220315,0.149191092,0.001903343,0.001960739,0.000849614,0.000996333,0.000420219
96787.9465,0.97650394,0.148381779,0.001895848,0.001951601,0.000847476,0.000992619,0.000417539
97050.56398,0.976786217,0.147593135,0.001888381,0.001942489,0.000845348,0.000988924,0.000414857
97313.34339,0.977067182,0.146824115,0.001880943,0.001933406,0.00084323,0.00098525,0.000412174
97576.28369,0.97734686,0.146062473,0.001873536,0.001924355,0.000841122,0.000981595,0.000409488
97839.38383,0.977625249,0.145295626,0.001866161,0.001915339,0.000839024,0.00097796,0.000406802
98102.64277,0.977902332,0.144521221,0.001858819,0.001906359,0.000836935,0.000974345,0.000404114
98366.05945,0.978178093,0.143740484,0.001851508,0.00189741,0.000834855,0.000970751,0.000401425
98629.63285,0.978452516,0.142950846,0.001844226,0.00188849,0.000832784,0.000967178,0.000398734
98893.3619,0.978725581,0.14215439,0.001836974,0.001879599,0.000830723,0.000963626,0.000396042
99157.24555,0.978997273,0.141350551,0.001829753,0.00187074,0.000828671,0.000960095,0.000393349
99421.28278,0.979267572,0.140537499,0.001822565,0.001861914,0.000826628,0.000956587,0.000390654
99685.47251,0.979536462,0.139719199,0.00181541,0.001853122,0.000824595,0.000953104,0.000387958
99949.81371,0.979803935,0.138902026,0.001808292,0.001844364,0.000822571,0.000949648,0.000385261
100214.3053,0.980069995,0.138090165,0.001801209,0.001835642,0.000820556,0.00094622,0.000382563
100478.9463,0.980334651,0.137285318,0.001794162,0.001826955,0.000818552,0.000942817,0.000379863
100743.7356,0.980597914,0.136487188,0.001787147,0.0018183,0.00081656,0.000939435,0.000377162
101008.6721,0.980859794,0.135695124,0.001780164,0.001809677,0.000814578,0.000936073,0.000374459
101273.7549,0.981120299,0.134908343,0.00177321,0.001801083,0.000812609,0.000932728,0.000371755
101538.9828,0.981379428,0.134117156,0.001766284,0.001792517,0.000810651,0.000929401,0.000369049
101804.3548,0.981637168,0.133322606,0.001759388,0.00178398,0.000808706,0.00092609,0.000366342
102069.8699,0.981893519,0.132533416,0.001752518,0.001775469,0.000806773,0.000922794,0.000363634
102335.5269,0.982148492,0.131752516,0.001745675,0.001766985,0.000804853,0.000919512,0.000360924
102601.3249,0.982402097,0.130973147,0.001738859,0.001758531,0.000802946,0.000916241,0.000358214
102867.2628,0.98265432,0.130181659,0.001732069,0.001750105,0.000801052,0.000912981,0.000355501
103133.3395,0.982905133,0.1293807,0.001725304,0.001741708,0.000799171,0.000909729,0.000352788
103399.5539,0.983154527,0.128579333,0.001718562,0.001733335,0.000797305,0.000906485,0.000350073
103665.9051,0.983402498,0.127776485,0.001711843,0.001724986,0.000795451,0.000903249,0.000347357
103932.3919,0.983649032,0.126962494,0.001705149,0.001716664,0.000793611,0.000900023,0.00034464
104199.0134,0.983894099,0.126132828,0.00169848,0.001708369,0.000791783,0.000896808,0.000341922
104465.7683,0.984137666,0.125286377,0.001691837,0.001700105,0.000789968,0.000893602,0.000339202
104732.6557,0.984379692,0.124418128,0.001685223,0.001691873,0.000788165,0.000890408,0.000336481
104999.6746,0.984620138,0.123536354,0.001678637,0.001683674,0.000786376,0.000887225,0.000333758
105266.8238,0.984858991,0.122659382,0.001672081,0.001675507,0.000784601,0.000884053,0.000331035
105534.1023,0.985096275,0.121801649,0.001665554,0.001667371,0.000782841,0.000880896,0.00032831
105801.509,0.985332027,0.120962108,0.001659056,0.001659263,0.000781094,0.000877755,0.000325583
106069.0429,0.985566264,0.120125387,0.001652588,0.001651184,0.000779361,0.00087463,0.000322856
106336.7029,0.985798979,0.119281336,0.001646149,0.001643136,0.00077764,0.000871522,0.000320127
106604.488,0.986030152,0.118427319,0.00163974,0.001635119,0.000775931,0.000868431,0.000317397
106872.397,0.986259759,0.117563306,0.001633363,0.001627133,0.000774235,0.000865358,0.000314666
107140.429,0.986487783,0.116692189,0.001627017,0.001619179,0.000772551,0.000862303,0.000311933
107408.5827,0.986714207,0.115814692,0.001620701,0.001611257,0.000770882,0.000859264,0.0003092
107676.8573,0.986939015,0.114927743,0.001614417,0.001603366,0.000769226,0.000856241,0.000306465
107945.2516,0.987162186,0.114033151,0.001608164,0.001595508,0.000767585,0.000853235,0.00030373
108213.7646,0.987383709,0.113136377,0.001601944,0.001587682,0.000765958,0.000850249,0.000300993
108482.3951,0.987603575,0.112234972,0.00159576,0.001579888,0.000764344,0.000847287,0.000298255
108751.1422,0.987821768,0.111325321,0.001589613,0.001572129,0.000762744,0.000844352,0.000295516
109020.0047,0.988038277,0.110415986,0.001583506,0.001564408,0.000761158,0.000841445,0.000292776
109288.9816,0.98825311,0.109515106,0.00157744,0.00155673,0.000759587,0.000838564,0.000290035
109558.0719,0.988466276,0.108615033,0.001571418,0.001549096,0.00075803,0.00083571,0.000287292
109827.2743,0.988677763,0.107707436,0.001565439,0.001541509,0.000756486,0.000832883,0.000284549
110096.588,0.988887555,0.1067913,0.001559504,0.001533972,0.000754955,0.00083008,0.000281804
110366.0117,0.989095627,0.105861882,0.001553611,0.001526482,0.000753437,0.000827303,0.000279059
110635.5445,0.989301956,0.104927812,0.001547761,0.001519041,0.00075193,0.00082455,0.000276313
110905.1853,0.989506545,0.103999286,0.001541954,0.001511647,0.000750437,0.000821825,0.000273566
111174.933,0.989709396,0.103070567,0.001536193,0.001504302,0.000748957,0.000819127,0.000270818
111444.7864,0.989910503,0.102139211,0.001530478,0.001497006,0.000747491,0.000816458,0.000268069
111714.7447,0.99010986,0.101204533,0.001524809,0.001489761,0.000746038,0.000813818,0.000265319
111984.8066,0.990307455,0.100264668,0.001519188,0.001482569,0.0007446,0.000811208,0.000262569
112254.9711,0.990503276,0.099320521,0.001513616,0.001475429,0.000743176,0.000808628,0.000259817
112525.2372,0.990697317,0.098378017,0.001508092,0.001468342,0.000741765,0.000806077,0.000257064
112795.6037,0.990889585,0.09744097,0.001502616,0.001461305,0.00074037,0.000803556,0.000254311
113066.0697,0.99108009,0.096511894,0.001497185,0.001454319,0.000738988,0.000801064,0.000251557
113336.6339,0.991268847,0.095590177,0.0014918,0.001447381,0.00073762,0.000798599,0.000248801
113607.2954,0.991455859,0.094665457,0.00148646,0.001440494,0.000736265,0.000796161,0.000246045
113878.053,0.991641107,0.093727358,0.001481165,0.00143366,0.000734922,0.000793749,0.000243288
114148.9057,0.991824557,0.092772019,0.001475917,0.00142688,0.000733593,0.00079136,0.00024053
114419.8525,0.992006182,0.091811113,0.001470713,0.001420157,0.000732277,0.000788992,0.000237772
114690.8921,0.992185981,0.090852846,0.001465555,0.00141349,0.000730975,0.000786646,0.000235013
114962.0237,0.992363954,0.089894631,0.001460442,0.001406877,0.000729685,0.000784322,0.000232252
115233.246,0.9925401,0.088937333,0.001455374,0.001400319,0.000728409,0.00078202,0.000229491
115504.558,0.992714413,0.087973722,0.00145035,0.001393813,0.000727147,0.000779739,0.000226729
115775.9586,0.992886874,0.087002528,0.001445368,0.001387357,0.000725899,0.00077748,0.000223967
116047.4468,0.993057472,0.086025955,0.001440429,0.001380948,0.000724666,0.000775244,0.000221204
116319.0215,0.993226188,0.085038851,0.001435534,0.001374589,0.000723448,0.000773031,0.00021844
116590.6816,0.993393002,0.084045141,0.001430684,0.001368281,0.000722246,0.000770841,0.000215676
116862.4259,0.993557902,0.08304765,0.00142588,0.001362027,0.00072106,0.000768673,0.00021291
117134.2535,0.993720879,0.082045547,0.00142112,0.001355828,0.00071989,0.000766522,0.000210144
117406.1633,0.99388192,0.08103654,0.001416405,0.001349685,0.000718735,0.000764389,0.000207378
117678.1541,0.994041006,0.080017614,0.001411736,0.001343599,0.000717596,0.000762276,0.00020461
117950.225,0.994198122,0.078997344,0.001407113,0.001337571,0.000716473,0.000760183,0.000201842
118222.3747,0.994353271,0.07798193,0.001402538,0.0013316,0.000715365,0.00075811,0.000199073
118494.6023,0.994506461,0.076969971,0.001398009,0.001325688,0.000714274,0.000756057,0.000196303
118766.9066,0.994657695,0.075961384,0.001393529,0.001319834,0.000713199,0.000754025,0.000193532
119039.2866,0.994806977,0.074952826,0.001389098,0.001314037,0.000712142,0.000752016,0.000190761
119311.7412,0.994954301,0.073940841,0.001384716,0.001308297,0.000711102,0.000750032,0.000187989
119584.2693,0.995099659,0.072926435,0.001380382,0.001302614,0.000710079,0.000748071,0.000185217
119856.8698,0.995243047,0.071911598,0.001376095,0.001296986,0.000709073,0.000746132,0.000182444
120129.5416,0.99538446,0.070893937,0.001371857,0.001291416,0.000708083,0.000744215,0.00017967
120402.2837,0.995523889,0.069873116,0.001367671,0.001285906,0.000707111,0.000742326,0.000176896
120675.095,0.995661331,0.068852085,0.001363538,0.001280457,0.000706154,0.000740465,0.000174122
120947.9744,0.995796781,0.067826812,0.001359457,0.001275069,0.000705212,0.000738633,0.000171347
121220.9208,0.995930223,0.066792175,0.001355428,0.00126974,0.000704286,0.00073683,0.000168571
121493.933,0.996061634,0.065746354,0.001351453,0.001264472,0.000703374,0.000735061,0.000165794
121767.0102,0.996190991,0.064690735,0.001347533,0.001259264,0.000702475,0.000733325,0.000163017
122040.1511,0.996318277,0.063627035,0.001343668,0.001254119,0.000701591,0.000731625,0.00016024
122313.3546,0.996443474,0.062556669,0.001339859,0.001249038,0.00070072,0.000729961,0.000157461
122586.6197,0.996566574,0.061486729,0.001336108,0.001244021,0.000699862,0.000728333,0.000154683
122859.9454,0.99668758,0.060419705,0.001332415,0.00123907,0.000699019,0.00072674,0.000151903
123133.3304,0.996806496,0.059356395,0.00132878,0.001234189,0.00069819,0.000725182,0.000149124
123406.7738,0.996923336,0.058303038,0.001325204,0.001229377,0.000697375,0.000723656,0.000146343
123680.2744,0.997038118,0.057260222,0.001321686,0.001224637,0.000696574,0.000722162,0.000143562
123953.8311,0.997150855,0.056217982,0.001318229,0.00121997,0.000695787,0.000720701,0.000140781
124227.4429,0.997261535,0.055167001,0.001314831,0.001215377,0.000695014,0.000719272,0.000137999
124501.1087,0.997370141,0.054110431,0.001311493,0.001210856,0.000694257,0.000717874,0.000135217
124774.8274,0.997476665,0.053051801,0.001308215,0.001206411,0.000693515,0.000716504,0.000132434
125048.5979,0.997581101,0.051989387,0.001304996,0.001202042,0.000692789,0.000715162,0.000129651
125322.4191,0.997683439,0.050921088,0.001301838,0.001197753,0.00069208,0.000713844,0.000126868
125596.29,0.997783659,0.049841569,0.001298741,0.001193545,0.000691387,0.000712551,0.000124084
125870.2094,0.997881737,0.048749689,0.001295707,0.001189423,0.000690709,0.000711282,0.0001213
126144.1762,0.997977652,0.047653081,0.001292737,0.001185386,0.000690047,0.000710041,0.000118516
126418.1894,0.998071404,0.046559371,0.001289833,0.001181435,0.0006894,0.000708831,0.000115731
126692.2479,0.998162995,0.045466109,0.001286995,0.00117757,0.000688767,0.000707653,0.000112946
126966.3505,0.998252421,0.044369312,0.001284224,0.001173791,0.000688147,0.00070651,0.00011016
127240.4963,0.998339674,0.043268349,0.00128152,0.001170096,0.000687542,0.000705403,0.000107374
127514.6841,0.998424738,0.042156169,0.001278885,0.001166486,0.000686949,0.000704334,0.000104589
127788.9128,0.998507585,0.041030303,0.001276317,0.001162962,0.000686371,0.000703301,0.000101803
128063.1813,0.998588189,0.039890642,0.001273817,0.001159524,0.000685808,0.000702301,9.90E-05
128337.4886,0.998666515,0.038733337,0.001271382,0.001156173,0.000685261,0.000701331,9.62E-05
128611.8335,0.998742531,0.037561613,0.001269013,0.00115291,0.00068473,0.000700385,9.34E-05
128886.215,0.99881622,0.036392529,0.001266709,0.00114974,0.000684216,0.000699463,9.07E-05
129160.632,0.998887609,0.035244976,0.001264473,0.001146662,0.000683718,0.000698566,8.79E-05
129435.0833,0.998956743,0.034121518,0.001262307,0.00114368,0.000683238,0.000697695,8.51E-05
129709.568,0.999023664,0.033015014,0.001260211,0.001140795,0.000682776,0.00069685,8.23E-05
129984.0848,0.999088397,0.031916868,0.001258185,0.001138009,0.000682331,0.000696031,7.95E-05
130258.6328,0.999150948,0.030816906,0.001256229,0.00113532,0.000681902,0.000695236,7.67E-05
130533.2107,0.9992113,0.029704265,0.001254342,0.001132726,0.000681491,0.000694468,7.39E-05
130807.8176,0.999269426,0.028579733,0.001252524,0.001130227,0.000681096,0.000693726,7.11E-05
131082.4524,0.999325311,0.027453079,0.001250775,0.001127823,0.000680716,0.000693011,6.84E-05
131357.1139,0.999378962,0.026337376,0.001249096,0.001125515,0.000680353,0.000692324,6.56E-05
131631.801,0.999430413,0.025242247,0.001247486,0.001123303,0.000680006,0.000691663,6.28E-05
131906.5128,0.9994797,0.024163013,0.001245946,0.001121186,0.000679675,0.000691031,6.00E-05
132181.248,0.999526845,0.023089322,0.001244476,0.001119164,0.00067936,0.000690428,5.72E-05
132456.0055,0.999571847,0.022007589,0.001243077,0.001117239,0.000679062,0.000689854,5.44E-05
132730.7844,0.999614673,0.020905676,0.00124175,0.001115411,0.00067878,0.00068931,5.16E-05
133005.5835,0.999655281,0.019781125,0.001240496,0.001113681,0.000678514,0.000688796,4.88E-05
133280.4017,0.999693631,0.018642834,0.001239314,0.001112049,0.000678265,0.000688314,4.60E-05
133555.2379,0.999729704,0.017498878,0.001238205,0.001110516,0.000678032,0.000687863,4.32E-05
133830.091,0.999763495,0.016353381,0.001237168,0.00110908,0.000677814,0.000687441,4.05E-05
134104.96,0.999794998,0.015205254,0.001236202,0.001107744,0.000677612,0.000687048,3.77E-05
134379.8437,0.999824208,0.01405568,0.001235309,0.001106507,0.000677425,0.000686685,3.49E-05
134654.7411,0.999851133,0.012918344,0.001234485,0.001105367,0.000677254,0.00068635,3.21E-05
134929.651,0.99987581,0.011801435,0.00123373,0.001104321,0.000677097,0.000686043,2.93E-05
135204.5724,0.999898272,0.010697718,0.001233043,0.00110337,0.000676955,0.000685761,2.65E-05
135479.5042,0.999918533,0.009593279,0.001232423,0.001102515,0.000676827,0.000685503,2.37E-05
135754.4452,0.999936583,0.008483247,0.001231871,0.001101756,0.000676714,0.000685271,2.09E-05
136029.3945,0.999952412,0.007369013,0.001231388,0.001101094,0.000676615,0.000685066,1.81E-05
136304.3508,0.999966011,0.006247625,0.001230974,0.00110053,0.00067653,0.000684888,1.53E-05
136579.3132,0.999977356,0.005111878,0.001230629,0.001100063,0.000676458,0.000684736,1.26E-05
136854.2805,0.999986424,0.003968778,0.001230352,0.001099692,0.0006764,0.000684613,9.77E-06
137129.2515,0.999993213,0.002831688,0.001230144,0.001099415,0.000676356,0.000684517,6.98E-06
137404.2254,0.999997738,0.001699023,0.001230006,0.001099231,0.000676327,0.000684453,4.19E-06
137679.2008,1,0.000566471,0.001229936,0.00109914,0.000676312,0.000684421,1.40E-06
0,6.28961E-16,6.243452958,1.11969E-18,1.78096E-31,3.65428E-19,1.87395E-18,1.23503E-15
0.577654866,0.001880134,6.241573679,8.51172E-06,4.09485E-07,2.4314E-08,1.65897E-05,6.40566E-11
2.310268924,0.007516004,6.235929597,3.62619E-05,6.54451E-06,3.8371E-07,6.55956E-05,4.11708E-09
5.196808081,0.016893935,6.226445792,8.98912E-05,3.30768E-05,1.89885E-06,0.000144807,4.72243E-08
9.235519637,0.029990985,6.212878769,0.000180456,0.000104321,5.81473E-06,0.000250775,2.67821E-07
14.42398487,0.046773492,6.194516774,0.000323414,0.000254067,1.36381E-05,0.000379123,1.03269E-06
20.75915407,0.067194043,6.169898839,0.000538511,0.000525196,2.69485E-05,0.000524877,3.11625E-06
28.23687335,0.09118617,6.136340279,0.000849312,0.000968592,4.72122E-05,0.000682819,7.92039E-06
36.85314655,0.118651794,6.089558086,0.001281851,0.001640271,7.5629E-05,0.000847802,1.76864E-05
46.60236503,0.149444286,6.02345865,0.001861687,0.002595277,0.000113028,0.001015069,3.56027E-05
57.47892015,0.183349119,5.930368766,0.00260884,0.003877295,0.000159825,0.00118056,6.5676E-05
69.47615165,0.220057055,5.801947182,0.003530963,0.005504765,0.000216036,0.001341125,0.000112271
82.58687346,0.259150454,5.630664294,0.004616577,0.007457146,0.000281333,0.001494676,0.00017932
96.80319843,0.30009357,5.411631477,0.00583101,0.00966677,0.000355122,0.001640127,0.000269391
112.1163631,0.342251384,5.144093274,0.007118005,0.012022177,0.000436634,0.001777199,0.000382886
128.5174286,0.384920979,4.832195339,0.008407052,0.014383025,0.000524981,0.001906097,0.00051766
145.9964046,0.427381183,4.484647286,0.009624839,0.016603294,0.000619214,0.00202717,0.000669196
164.5425997,0.468948479,4.113392843,0.010706902,0.018554832,0.000718337,0.002140635,0.000831275
184.1456728,0.509024933,3.731824215,0.011606127,0.020144496,0.000821297,0.00224646,0.000996941
